polarity,publish_date
0.13636363636363635,20030226
-0.2,20030226
0.5,20030226
0.0,20030226
0.0,20030226
0.0,20030226
0.0,20030226
0.0,20030226
0.0,20030226
0.25,20030226
0.0,20030226
0.0,20030226
0.0,20030226
0.0,20030226
0.0,20030226
1.0,20030226
0.0,20030226
0.0,20030226
0.0,20030226
0.0,20030226
0.1,20030226
-0.1555555555555556,20030226
0.0,20030226
0.0,20030226
0.0,20030226
0.0,20030226
0.0,20030226
0.0,20030226
0.0,20030226
0.5,20030226
0.0,20030226
0.0,20030226
0.0,20030226
0.0,20030226
0.0,20030226
0.0,20030226
0.0,20030226
0.0,20030226
0.0,20030226
-0.13181818181818186,20030226
0.0,20030226
0.0,20030226
0.0,20030226
0.0,20030226
0.0,20030226
0.0,20030226
-0.6,20030226
0.0,20030226
0.0,20030226
0.25,20030226
-0.4,20030226
0.0,20030226
0.25,20030226
0.0,20030226
0.0,20030226
0.0,20030226
0.0,20030226
-0.2,20030226
0.5,20030226
-0.012499999999999995,20030226
0.0,20030226
-0.5000000000000001,20030226
0.0,20030226
0.0,20030226
0.0,20030226
0.0,20030226
0.0,20030226
0.0,20030226
0.0,20030226
0.0,20030226
0.0,20030226
0.0,20030226
0.0,20030226
-0.6,20030226
0.0,20030226
0.0,20030226
0.0,20030227
0.5,20030227
0.0,20030227
0.5,20030227
0.5,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.1,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.3,20030227
-0.1,20030227
0.0,20030227
0.1,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
-0.05,20030227
0.0,20030227
-0.1,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
-0.16666666666666666,20030227
-0.16666666666666666,20030227
-0.18333333333333332,20030227
-0.16666666666666666,20030227
0.0,20030227
0.0,20030227
-0.3333333333333333,20030227
0.0,20030227
0.0,20030227
0.0,20030227
-0.1555555555555556,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.25,20030227
-0.10000000000000002,20030227
0.0,20030227
0.0,20030227
0.0,20030227
-0.1555555555555556,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
-0.1,20030227
-0.5,20030227
0.0,20030227
0.0,20030227
0.3,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.5,20030227
0.0,20030227
0.1,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.6,20030227
0.0,20030227
1.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
-0.1555555555555556,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.2,20030227
0.5,20030227
0.0,20030227
-0.1,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0625,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.5,20030227
0.5,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.4681818181818182,20030227
0.2857142857142857,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.5,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.16,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.3,20030227
0.0,20030227
0.0,20030227
-0.2,20030227
-0.6,20030227
0.0,20030227
-0.2,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
-0.1,20030227
-0.1,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
-0.1,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
-0.1,20030227
0.0,20030227
-0.2,20030227
0.0,20030227
-0.3,20030227
0.0,20030227
-0.1,20030227
-0.2,20030227
0.0,20030227
0.17222222222222222,20030227
0.0,20030227
-0.1,20030227
-0.125,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.4333333333333333,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
-0.16666666666666666,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.65,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.2,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
-0.1,20030227
0.0,20030227
0.35714285714285715,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.0,20030227
0.5,20030227
-0.1,20030227
0.0,20030227
0.0,20030228
-0.18181818181818185,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.1,20030228
0.0,20030228
-0.6,20030228
0.3,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
-0.05,20030228
0.25,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
-0.1555555555555556,20030228
0.0,20030228
-0.30000000000000004,20030228
-0.4,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
-0.4,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.25,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.25,20030228
-0.1875,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.2272727272727273,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
-0.13333333333333333,20030228
0.1875,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.3,20030228
0.0,20030228
0.0625,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.35,20030228
0.8,20030228
-0.2,20030228
0.0,20030228
-0.1555555555555556,20030228
0.0,20030228
0.0,20030228
0.4,20030228
-0.05,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
-0.02777777777777779,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
-0.2,20030228
0.0,20030228
0.13636363636363635,20030228
-0.3,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
-0.09166666666666667,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
-0.1,20030228
-0.2,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.25,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.13636363636363635,20030228
0.0,20030228
0.0,20030228
0.0,20030228
-0.05,20030228
0.0,20030228
-0.2,20030228
0.0,20030228
0.25,20030228
0.0,20030228
0.0,20030228
0.0,20030228
-0.2,20030228
-0.2,20030228
-0.4,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
-0.1,20030228
0.4,20030228
-0.5,20030228
0.0,20030228
0.1,20030228
0.3,20030228
0.0,20030228
0.0,20030228
0.1,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
-0.1555555555555556,20030228
-0.21666666666666667,20030228
0.1,20030228
0.0,20030228
0.4,20030228
0.5,20030228
0.8,20030228
0.0,20030228
-0.30000000000000004,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.1,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.14166666666666666,20030228
0.025,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.16,20030228
-0.16666666666666666,20030228
0.3333333333333333,20030228
0.0,20030228
0.13636363636363635,20030228
0.7,20030228
0.0,20030228
0.7,20030228
0.25,20030228
0.08,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.17222222222222222,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.13636363636363635,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
-0.1,20030228
-0.1,20030228
0.13636363636363635,20030228
0.0,20030228
-0.30000000000000004,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.13636363636363635,20030228
0.0,20030228
0.0,20030228
0.0,20030228
0.0,20030228
-0.1555555555555556,20030228
0.0,20030301
-0.1,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.5,20030301
0.1,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.4,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
-0.125,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
-0.25,20030301
0.0,20030301
0.4,20030301
0.0,20030301
0.15,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.55,20030301
0.0,20030301
0.0,20030301
-0.875,20030301
0.06666666666666668,20030301
-0.14027777777777778,20030301
0.3055555555555556,20030301
0.2,20030301
0.0,20030301
-0.1555555555555556,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.5,20030301
0.3666666666666667,20030301
0.0,20030301
0.0,20030301
-0.55,20030301
0.0,20030301
0.0,20030301
-0.3,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.4,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.1,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
-0.03125,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
-0.05,20030301
-0.2,20030301
0.0,20030301
0.05,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.8,20030301
0.0,20030301
0.0,20030301
0.1,20030301
0.26666666666666666,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
-0.4,20030301
0.0,20030301
0.0,20030301
0.5,20030301
0.0,20030301
0.6,20030301
-0.2,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.04166666666666667,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.3666666666666667,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
-0.2,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.0,20030301
0.8,20030301
-0.4000000000000001,20030301
0.0,20030301
-0.8,20030301
0.0,20030301
-0.1,20030301
0.0,20030301
0.4000000000000001,20030301
0.08333333333333334,20030301
0.0,20030301
0.4166666666666667,20030301
0.0,20030301
0.0,20030301
0.0,20030301
-0.1,20030301
0.0,20030301
-0.13333333333333333,20030301
0.0,20030301
0.0,20030301
0.5,20030301
0.0,20030301
0.2,20030301
0.03125,20030301
-0.1,20030301
0.0,20030301
-1.0,20030301
0.0,20030301
0.0,20030301
-0.35,20030301
0.0,20030301
0.0,20030301
0.0,20030301
-0.0125,20030301
0.125,20030301
0.0,20030302
0.0,20030302
0.0,20030302
0.0,20030302
0.0,20030302
0.0,20030302
0.0,20030302
0.0,20030302
0.3333333333333333,20030302
0.0,20030302
-0.05,20030302
0.1,20030302
0.0,20030302
-0.1,20030302
0.0,20030302
0.0,20030302
0.0,20030302
-0.07500000000000001,20030302
0.0,20030302
0.0,20030302
0.0,20030302
-0.1,20030302
0.0,20030302
0.0,20030302
0.0,20030302
-0.16666666666666666,20030302
0.16666666666666666,20030302
0.1,20030302
0.0,20030302
0.0,20030302
0.0,20030302
0.0,20030302
0.8,20030302
1.0,20030302
0.0,20030302
0.0,20030302
0.0,20030302
0.0,20030302
0.0,20030302
-0.2,20030302
0.05000000000000005,20030302
0.0,20030302
0.0,20030302
0.0,20030302
0.0,20030302
0.0,20030302
-0.03181818181818183,20030302
0.25,20030302
0.0,20030302
0.0,20030302
0.0,20030302
0.0,20030302
0.0,20030302
0.3666666666666667,20030302
0.3666666666666667,20030302
0.0,20030302
0.0,20030302
0.0,20030302
0.0,20030302
-0.2,20030302
0.0,20030302
0.0,20030302
0.65,20030302
0.0,20030302
0.0,20030302
0.0,20030302
0.0,20030302
0.0,20030302
-0.5,20030302
0.0,20030302
0.0,20030302
0.0,20030302
-0.08333333333333333,20030302
0.0,20030302
0.0,20030302
0.26666666666666666,20030302
0.0,20030302
0.8,20030302
0.0,20030302
0.0,20030302
0.0,20030302
0.0,20030302
0.0,20030302
0.0,20030302
0.0,20030302
0.3333333333333333,20030302
0.0,20030302
0.0,20030302
-0.1,20030302
0.0,20030302
0.0,20030302
0.0,20030302
0.0,20030302
0.0,20030302
0.32222222222222224,20030302
0.0,20030302
0.0,20030302
0.125,20030302
0.0,20030302
0.0,20030302
0.125,20030302
0.25,20030302
0.0,20030302
0.0,20030302
0.0,20030302
0.8,20030302
0.21818181818181814,20030302
0.06818181818181818,20030302
0.0,20030302
0.13636363636363635,20030302
-0.9,20030302
0.0,20030302
0.0,20030302
0.0,20030302
0.0,20030302
0.0,20030302
-0.375,20030302
0.0,20030302
0.0,20030302
0.0,20030302
0.0,20030302
-0.3333333333333333,20030302
-0.05,20030302
0.0,20030302
-0.025,20030302
-0.05,20030302
0.0,20030302
0.0,20030302
0.10000000000000002,20030302
0.0,20030302
0.0,20030302
0.0,20030302
-0.09999999999999998,20030302
0.3,20030302
0.2,20030302
0.0,20030302
0.0,20030302
0.0,20030302
0.0,20030302
0.0,20030302
0.0,20030302
-0.1,20030302
0.0,20030302
0.6000000000000001,20030302
0.13636363636363635,20030302
0.0,20030302
0.4333333333333333,20030302
0.0,20030302
-0.1,20030302
0.0,20030302
0.7,20030302
0.16,20030302
0.0,20030302
0.0,20030302
0.0,20030302
0.0,20030302
0.0,20030302
0.0,20030302
0.0,20030302
0.5,20030302
0.0,20030302
0.0,20030302
0.0,20030302
-0.2,20030302
0.0,20030302
0.65,20030302
-0.2,20030302
-0.2,20030302
0.0,20030303
-0.16666666666666666,20030303
0.0,20030303
-0.75,20030303
0.0,20030303
0.0,20030303
0.1,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.25,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.16,20030303
0.0,20030303
0.45,20030303
0.0,20030303
0.3,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
-0.05,20030303
-0.2,20030303
0.0,20030303
-0.1,20030303
-0.6,20030303
-0.05,20030303
0.023232323232323236,20030303
0.0,20030303
0.0,20030303
-0.05,20030303
0.0,20030303
0.5,20030303
0.1,20030303
0.0,20030303
0.2,20030303
0.0,20030303
0.0,20030303
0.8,20030303
0.0,20030303
0.8,20030303
0.05,20030303
-0.2777777777777778,20030303
0.14285714285714285,20030303
0.0,20030303
0.3,20030303
-0.6,20030303
0.0,20030303
0.0,20030303
0.1,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.1,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.11666666666666667,20030303
0.13636363636363635,20030303
-0.05,20030303
0.0,20030303
0.0,20030303
0.4,20030303
0.1,20030303
0.4,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.8,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.5,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.4,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.4,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.25,20030303
0.0,20030303
0.0,20030303
0.3,20030303
0.4,20030303
-0.2,20030303
0.0,20030303
0.13636363636363635,20030303
0.0,20030303
-0.2,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.3,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
-0.1,20030303
0.0,20030303
0.1,20030303
0.1,20030303
0.0,20030303
0.65,20030303
0.0625,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
-0.1555555555555556,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
-0.125,20030303
0.225,20030303
0.15,20030303
0.15,20030303
-0.4,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.15,20030303
-0.15,20030303
-0.7142857142857143,20030303
0.13636363636363635,20030303
0.13636363636363635,20030303
0.13636363636363635,20030303
0.0,20030303
0.0,20030303
-0.1555555555555556,20030303
-0.07142857142857142,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
-0.1,20030303
-0.1,20030303
0.0,20030303
0.08,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.2125,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.4,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.15,20030303
0.0,20030303
0.0,20030303
-0.1555555555555556,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.15,20030303
0.0,20030303
0.0,20030303
-0.05,20030303
0.0,20030303
0.0,20030303
-0.4333333333333333,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030303
0.0,20030304
-0.05,20030304
0.13636363636363635,20030304
0.0,20030304
0.4,20030304
0.0,20030304
0.0,20030304
-0.05,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.16666666666666666,20030304
0.3,20030304
-0.25,20030304
0.2,20030304
0.0,20030304
-0.5,20030304
0.0,20030304
-0.4,20030304
0.0,20030304
0.0,20030304
-0.1,20030304
0.0,20030304
0.0,20030304
-0.05,20030304
0.0,20030304
0.0,20030304
-0.16666666666666666,20030304
0.0,20030304
0.1,20030304
0.0,20030304
-0.125,20030304
0.0,20030304
0.13636363636363635,20030304
0.0,20030304
0.5,20030304
0.0,20030304
0.0,20030304
0.08333333333333333,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.5,20030304
0.0,20030304
-0.4,20030304
0.8,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.25,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.1,20030304
-0.2777777777777778,20030304
-0.175,20030304
0.0,20030304
0.0,20030304
0.0,20030304
-0.425,20030304
0.0,20030304
-0.5,20030304
0.16,20030304
0.16,20030304
0.0,20030304
0.0625,20030304
0.5,20030304
-0.05,20030304
0.0,20030304
0.26666666666666666,20030304
0.0,20030304
0.5,20030304
0.0,20030304
-0.05,20030304
0.0,20030304
-0.4000000000000001,20030304
0.0,20030304
0.13636363636363635,20030304
0.0,20030304
0.0,20030304
0.5,20030304
0.0,20030304
-0.13333333333333333,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.2857142857142857,20030304
0.0,20030304
0.8,20030304
0.0,20030304
0.0,20030304
0.4,20030304
-0.1,20030304
0.0,20030304
-0.2,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030304
-0.5,20030304
-0.1,20030304
0.0,20030304
-0.2,20030304
0.0,20030304
-0.1555555555555556,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030304
-0.6,20030304
-0.6,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.8,20030304
0.5,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.13636363636363635,20030304
0.0,20030304
0.16666666666666666,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.09999999999999998,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.4166666666666667,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.3,20030304
0.13636363636363635,20030304
0.0,20030304
0.0,20030304
-0.2,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030304
-0.16666666666666666,20030304
0.0,20030304
0.0,20030304
0.6,20030304
0.0,20030304
0.0,20030304
0.5,20030304
0.5,20030304
0.0,20030304
0.5,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030304
-0.25,20030304
0.2,20030304
0.4333333333333333,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030304
-0.3,20030304
0.0,20030304
-0.2,20030304
0.5,20030304
0.0,20030304
0.0,20030304
-0.1,20030304
0.0,20030304
-0.5,20030304
0.5,20030304
0.0,20030304
0.0,20030304
-0.6999999999999998,20030304
0.0,20030304
0.0,20030304
-0.1,20030304
0.04999999999999999,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030304
0.0,20030305
0.0,20030305
0.0,20030305
0.125,20030305
0.0,20030305
0.8,20030305
0.0,20030305
0.0,20030305
0.0,20030305
-0.07777777777777779,20030305
0.0,20030305
0.0,20030305
0.0,20030305
-0.2,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.4375,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.5,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
-0.5,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.16,20030305
0.0,20030305
0.0,20030305
-0.1,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
-0.25,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.2,20030305
0.13636363636363635,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
-0.05,20030305
0.13636363636363635,20030305
0.0,20030305
0.0,20030305
0.13636363636363635,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.05,20030305
0.3,20030305
0.0,20030305
0.35,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.3,20030305
-0.1,20030305
0.2,20030305
-0.1,20030305
0.2857142857142857,20030305
0.0,20030305
-0.2,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.5,20030305
0.0,20030305
0.2,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
-0.25,20030305
-0.5,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.4,20030305
0.0,20030305
0.35714285714285715,20030305
-0.75,20030305
-0.3,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.5,20030305
0.0,20030305
-0.05,20030305
0.0,20030305
0.0,20030305
0.25,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.5,20030305
0.5,20030305
-0.125,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.06818181818181818,20030305
0.13636363636363635,20030305
0.0,20030305
0.0,20030305
0.3,20030305
0.0,20030305
0.0,20030305
-0.25,20030305
0.1,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.1,20030305
0.1333333333333333,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
-0.45,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.25,20030305
0.0,20030305
0.75,20030305
-0.2,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.2,20030305
0.0,20030305
0.0,20030305
0.13636363636363635,20030305
0.0,20030305
0.0,20030305
0.3333333333333333,20030305
0.0,20030305
-0.1,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.1481818181818182,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
-0.6,20030305
0.0,20030305
-0.1,20030305
0.0,20030305
0.0,20030305
0.0,20030305
-0.3,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.25,20030305
-0.15000000000000002,20030305
-0.1,20030305
0.0,20030305
0.6,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.5,20030305
-0.35,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030305
0.0,20030306
0.0,20030306
-0.06666666666666665,20030306
0.0,20030306
0.0,20030306
0.0,20030306
0.0,20030306
0.0,20030306
-0.1,20030306
0.0,20030306
0.0,20030306
0.0,20030306
0.0,20030306
0.1,20030306
0.0,20030306
0.25,20030306
0.0,20030306
0.0,20030306
0.0,20030306
0.0,20030306
0.0,20030306
-0.5,20030306
0.0,20030306
0.0,20030306
0.0,20030306
0.0,20030306
0.0,20030306
0.0,20030306
0.0,20030306
0.0,20030306
0.0,20030306
0.5,20030306
-0.05,20030306
0.0,20030306
-0.25,20030306
0.0,20030306
0.0,20030306
0.1,20030306
0.0,20030306
0.5,20030306
0.0,20030306
-0.4,20030306
0.0,20030306
0.0,20030306
0.0,20030306
0.0,20030306
0.0,20030306
0.0,20030306
0.0,20030306
0.0,20030306
0.0,20030306
0.4,20030306
0.0,20030306
-0.4,20030306
0.0,20030306
0.0,20030306
0.0,20030306
-0.4,20030306
0.0,20030306
0.12777777777777774,20030306
0.3,20030306
0.0,20030306
0.0,20030306
0.0,20030306
